Gmt time,Open,High,Low,Close,Volume
25.10.2021 19:30:00.000,1.16099,1.16099,1.16094,1.16099,10.95
25.10.2021 19:31:00.000,1.16099,1.16099,1.16094,1.16099,6.37
25.10.2021 19:32:00.000,1.16099,1.16099,1.16093,1.16093,8.85
25.10.2021 19:33:00.000,1.16093,1.16093,1.16093,1.16093,0.75
25.10.2021 19:34:00.000,1.16094,1.16094,1.16094,1.16094,0.75
25.10.2021 19:35:00.000,1.16097,1.16099,1.16095,1.16099,7.49
25.10.2021 19:36:00.000,1.16098,1.16098,1.16098,1.16098,0.75
25.10.2021 19:37:00.000,1.16097,1.16097,1.16097,1.16097,0.75
25.10.2021 19:38:00.000,1.16097,1.16097,1.16097,1.16097,0
25.10.2021 19:39:00.000,1.16096,1.16096,1.16092,1.16096,15.82
25.10.2021 19:40:00.000,1.16096,1.16096,1.16096,1.16096,0
25.10.2021 19:41:00.000,1.16094,1.16094,1.16094,1.16094,2.32
25.10.2021 19:42:00.000,1.16095,1.16096,1.1609,1.16091,24
25.10.2021 19:43:00.000,1.16091,1.16098,1.16091,1.16097,13.85
25.10.2021 19:44:00.000,1.16097,1.16098,1.16097,1.16098,3
25.10.2021 19:45:00.000,1.16098,1.16098,1.16098,1.16098,2.25
25.10.2021 19:46:00.000,1.16098,1.16103,1.16094,1.16103,28.96
25.10.2021 19:47:00.000,1.16104,1.16123,1.16101,1.16112,34.17
25.10.2021 19:48:00.000,1.16113,1.16115,1.16107,1.16111,47.09
25.10.2021 19:49:00.000,1.16112,1.16113,1.16107,1.16108,10.49
25.10.2021 19:50:00.000,1.16107,1.16108,1.16098,1.16098,18.94
25.10.2021 19:51:00.000,1.161,1.16105,1.16098,1.16098,35.29
25.10.2021 19:52:00.000,1.161,1.16103,1.161,1.16102,15.02
25.10.2021 19:53:00.000,1.16102,1.16107,1.16101,1.16107,27.14
25.10.2021 19:54:00.000,1.16109,1.16109,1.16107,1.16107,8.25
25.10.2021 19:55:00.000,1.16107,1.16109,1.16104,1.16107,33.76
25.10.2021 19:56:00.000,1.16107,1.16107,1.16105,1.16107,10.87
25.10.2021 19:57:00.000,1.16107,1.16109,1.16104,1.16105,51.52
25.10.2021 19:58:00.000,1.16104,1.16104,1.16098,1.16098,13.2
25.10.2021 19:59:00.000,1.161,1.16129,1.161,1.16125,51.07
25.10.2021 20:00:00.000,1.16125,1.16127,1.16107,1.16107,33.38
25.10.2021 20:01:00.000,1.16108,1.16109,1.16105,1.16107,8.14
25.10.2021 20:02:00.000,1.16106,1.16107,1.16103,1.16107,7.09
25.10.2021 20:03:00.000,1.16106,1.16106,1.16106,1.16106,0.45
25.10.2021 20:04:00.000,1.16105,1.16105,1.16097,1.16099,22.39
25.10.2021 20:05:00.000,1.16097,1.16101,1.16093,1.16101,18.75
25.10.2021 20:06:00.000,1.16102,1.16103,1.16102,1.16102,3
25.10.2021 20:07:00.000,1.16102,1.16102,1.161,1.16101,3
25.10.2021 20:08:00.000,1.16098,1.16102,1.16098,1.16102,9.82
25.10.2021 20:09:00.000,1.16103,1.16109,1.16103,1.16109,10.2
25.10.2021 20:10:00.000,1.1611,1.16113,1.1611,1.16113,9.22
25.10.2021 20:11:00.000,1.16111,1.16112,1.1611,1.16112,10.5
25.10.2021 20:12:00.000,1.16112,1.16113,1.16108,1.16109,13.12
25.10.2021 20:13:00.000,1.16105,1.16105,1.16104,1.16104,5.4
25.10.2021 20:14:00.000,1.16103,1.16103,1.161,1.161,3.37
25.10.2021 20:15:00.000,1.16099,1.16101,1.16099,1.161,6
25.10.2021 20:16:00.000,1.16099,1.16103,1.16098,1.16103,8.32
25.10.2021 20:17:00.000,1.16101,1.16103,1.16101,1.16103,10.27
25.10.2021 20:18:00.000,1.16104,1.16108,1.16104,1.16105,20.16
25.10.2021 20:19:00.000,1.16104,1.16105,1.16104,1.16104,2.25
25.10.2021 20:20:00.000,1.16104,1.16104,1.16101,1.16103,25.18
25.10.2021 20:21:00.000,1.16103,1.16103,1.16103,1.16103,0
25.10.2021 20:22:00.000,1.16103,1.16103,1.16103,1.16103,0
25.10.2021 20:23:00.000,1.16106,1.16108,1.16106,1.16108,2.25
25.10.2021 20:24:00.000,1.16111,1.16113,1.16111,1.16113,3
25.10.2021 20:25:00.000,1.16114,1.16114,1.16112,1.16114,8.25
25.10.2021 20:26:00.000,1.16114,1.16114,1.16109,1.16111,4.87
25.10.2021 20:27:00.000,1.16109,1.16109,1.16109,1.16109,0.75
25.10.2021 20:28:00.000,1.16112,1.16114,1.16112,1.16114,2.25
25.10.2021 20:29:00.000,1.16113,1.16114,1.16105,1.16107,19.91
25.10.2021 20:30:00.000,1.16106,1.16108,1.16103,1.16103,64.05
25.10.2021 20:31:00.000,1.16104,1.16104,1.16103,1.16104,3.75
25.10.2021 20:32:00.000,1.16104,1.16104,1.16104,1.16104,3.75
25.10.2021 20:33:00.000,1.16103,1.16104,1.16103,1.16104,1.5
25.10.2021 20:34:00.000,1.16107,1.16107,1.16107,1.16107,1.5
25.10.2021 20:35:00.000,1.16107,1.16108,1.16107,1.16108,2.25
25.10.2021 20:36:00.000,1.16107,1.16108,1.16107,1.16108,1.5
25.10.2021 20:37:00.000,1.16107,1.16107,1.16107,1.16107,0.75
25.10.2021 20:38:00.000,1.16108,1.16108,1.16103,1.16103,12.06
25.10.2021 20:39:00.000,1.16103,1.16103,1.16103,1.16103,0
25.10.2021 20:40:00.000,1.16103,1.16103,1.16103,1.16103,0.75
25.10.2021 20:41:00.000,1.16102,1.16102,1.161,1.16102,8.25
25.10.2021 20:42:00.000,1.16102,1.16102,1.16102,1.16102,0
25.10.2021 20:43:00.000,1.16102,1.16102,1.16101,1.16102,12.75
25.10.2021 20:44:00.000,1.16101,1.16106,1.16101,1.16103,16.09
25.10.2021 20:45:00.000,1.16101,1.16101,1.16101,1.16101,2.25
25.10.2021 20:46:00.000,1.16101,1.16102,1.16101,1.16101,12.72
25.10.2021 20:47:00.000,1.16102,1.16102,1.161,1.161,8.9
25.10.2021 20:48:00.000,1.16101,1.16102,1.16101,1.16102,9.14
25.10.2021 20:49:00.000,1.16102,1.16103,1.16101,1.16102,16.25
25.10.2021 20:50:00.000,1.16102,1.16102,1.16096,1.16096,9.1
25.10.2021 20:51:00.000,1.16099,1.16102,1.16097,1.16098,7.35
25.10.2021 20:52:00.000,1.16096,1.16096,1.16096,1.16096,4.83
25.10.2021 20:53:00.000,1.16098,1.16098,1.16096,1.16096,6.78
25.10.2021 20:54:00.000,1.16099,1.16101,1.16099,1.16101,16.39
25.10.2021 20:55:00.000,1.16099,1.16105,1.16095,1.16104,37.18
25.10.2021 20:56:00.000,1.16103,1.16105,1.16103,1.16105,10.4
25.10.2021 20:57:00.000,1.16104,1.16104,1.16104,1.16104,21.97
25.10.2021 20:58:00.000,1.16103,1.16103,1.161,1.16101,8.46
25.10.2021 20:59:00.000,1.16103,1.16109,1.1608,1.1608,37.38
25.10.2021 21:00:00.000,1.1608,1.1609,1.1608,1.1609,6
25.10.2021 21:01:00.000,1.1609,1.1609,1.1609,1.1609,10
25.10.2021 21:02:00.000,1.1609,1.1609,1.1609,1.1609,2.98
25.10.2021 21:03:00.000,1.1609,1.1609,1.1609,1.1609,2.97
25.10.2021 21:04:00.000,1.1609,1.1609,1.1609,1.1609,0.99
25.10.2021 21:05:00.000,1.1609,1.1609,1.1609,1.1609,0
25.10.2021 21:06:00.000,1.1609,1.1609,1.1608,1.1609,7.7
25.10.2021 21:07:00.000,1.1609,1.1609,1.1609,1.1609,2.97
25.10.2021 21:08:00.000,1.1609,1.1609,1.1609,1.1609,0.99
25.10.2021 21:09:00.000,1.1609,1.1609,1.1609,1.1609,5.94
25.10.2021 21:10:00.000,1.1609,1.1609,1.1609,1.1609,5.94
25.10.2021 21:11:00.000,1.1609,1.1609,1.1609,1.1609,3.96
25.10.2021 21:12:00.000,1.1609,1.1609,1.1609,1.1609,1.98
25.10.2021 21:13:00.000,1.1609,1.1609,1.1609,1.1609,4.95
25.10.2021 21:14:00.000,1.1609,1.1609,1.1609,1.1609,0.99
25.10.2021 21:15:00.000,1.1609,1.1609,1.1609,1.1609,1.98
25.10.2021 21:16:00.000,1.1609,1.1609,1.1609,1.1609,2.97
25.10.2021 21:17:00.000,1.1609,1.16101,1.1609,1.16101,6.29
25.10.2021 21:18:00.000,1.16101,1.16101,1.1609,1.1609,9.24
25.10.2021 21:19:00.000,1.1609,1.1609,1.1609,1.1609,2.97
25.10.2021 21:20:00.000,1.1609,1.1609,1.1609,1.1609,0
25.10.2021 21:21:00.000,1.1609,1.1609,1.1609,1.1609,3.99
25.10.2021 21:22:00.000,1.16091,1.16091,1.16091,1.16091,1.5
25.10.2021 21:23:00.000,1.16092,1.16092,1.1609,1.16091,7.98
25.10.2021 21:24:00.000,1.1609,1.16092,1.1609,1.1609,13.7
25.10.2021 21:25:00.000,1.16091,1.16092,1.16091,1.16092,2.25
25.10.2021 21:26:00.000,1.16092,1.16092,1.16092,1.16092,0.75
25.10.2021 21:27:00.000,1.16091,1.16092,1.1609,1.1609,10.96
25.10.2021 21:28:00.000,1.1609,1.16092,1.1609,1.16092,7.47
25.10.2021 21:29:00.000,1.16092,1.16106,1.1609,1.1609,17.35
25.10.2021 21:30:00.000,1.1609,1.1609,1.1609,1.1609,24.84
25.10.2021 21:31:00.000,1.1609,1.1609,1.1609,1.1609,21.89
25.10.2021 21:32:00.000,1.1609,1.1609,1.1609,1.1609,19.9
25.10.2021 21:33:00.000,1.1609,1.1609,1.1609,1.1609,9.94
25.10.2021 21:34:00.000,1.1609,1.1609,1.1609,1.1609,6.93
25.10.2021 21:35:00.000,1.1609,1.1609,1.1609,1.1609,32.63
25.10.2021 21:36:00.000,1.1609,1.1609,1.1609,1.1609,6.97
25.10.2021 21:37:00.000,1.1609,1.16093,1.1609,1.1609,49.09
25.10.2021 21:38:00.000,1.1609,1.16105,1.1609,1.16105,22.03
25.10.2021 21:39:00.000,1.16106,1.16106,1.16103,1.16103,1.13
25.10.2021 21:40:00.000,1.16102,1.16103,1.16102,1.16103,1.87
25.10.2021 21:41:00.000,1.16104,1.16104,1.16104,1.16104,0.75
25.10.2021 21:42:00.000,1.16104,1.16104,1.16104,1.16104,0
25.10.2021 21:43:00.000,1.16104,1.16104,1.16104,1.16104,1.5
25.10.2021 21:44:00.000,1.16104,1.16105,1.16104,1.16105,1.5
25.10.2021 21:45:00.000,1.16105,1.16106,1.16105,1.16106,3
25.10.2021 21:46:00.000,1.16106,1.16106,1.16106,1.16106,0
25.10.2021 21:47:00.000,1.16106,1.16106,1.16106,1.16106,0.75
25.10.2021 21:48:00.000,1.16106,1.16106,1.16106,1.16106,0
25.10.2021 21:49:00.000,1.16106,1.16106,1.16105,1.16105,4.5
25.10.2021 21:50:00.000,1.16106,1.16106,1.16103,1.16106,4.5
25.10.2021 21:51:00.000,1.16106,1.16107,1.16106,1.16107,2.25
25.10.2021 21:52:00.000,1.16107,1.16107,1.16107,1.16107,0
25.10.2021 21:53:00.000,1.16106,1.16107,1.16106,1.16106,2.25
25.10.2021 21:54:00.000,1.16105,1.16105,1.16105,1.16105,0.75
25.10.2021 21:55:00.000,1.16109,1.16123,1.16108,1.16121,21.09
25.10.2021 21:56:00.000,1.1612,1.16123,1.16112,1.16112,9
25.10.2021 21:57:00.000,1.16112,1.16114,1.1611,1.16112,9
25.10.2021 21:58:00.000,1.16112,1.16121,1.16111,1.16111,5.26
25.10.2021 21:59:00.000,1.16111,1.16112,1.16109,1.16112,5.25
25.10.2021 22:00:00.000,1.16107,1.16117,1.16107,1.16116,72.88
25.10.2021 22:01:00.000,1.16118,1.16119,1.16106,1.16108,48.9943
25.10.2021 22:02:00.000,1.16107,1.16107,1.16107,1.16107,3.5
25.10.2021 22:03:00.000,1.16108,1.16108,1.16104,1.16104,20.61
25.10.2021 22:04:00.000,1.16103,1.16108,1.16103,1.16108,55.64
25.10.2021 22:05:00.000,1.16108,1.16114,1.16108,1.16113,20.79
25.10.2021 22:06:00.000,1.16114,1.16114,1.16103,1.16103,24.59
25.10.2021 22:07:00.000,1.16101,1.16101,1.16101,1.16101,3.69
25.10.2021 22:08:00.000,1.16099,1.16101,1.16099,1.16101,25.12
25.10.2021 22:09:00.000,1.161,1.16101,1.16098,1.16099,23.41
25.10.2021 22:10:00.000,1.161,1.16103,1.161,1.16103,23.19
25.10.2021 22:11:00.000,1.16103,1.16103,1.16102,1.16102,11.25
25.10.2021 22:12:00.000,1.16101,1.16104,1.16101,1.16104,8.5
25.10.2021 22:13:00.000,1.16102,1.16105,1.16102,1.16105,20.25
25.10.2021 22:14:00.000,1.16105,1.16105,1.16101,1.16105,28
25.10.2021 22:15:00.000,1.16104,1.16104,1.161,1.16102,24.95
25.10.2021 22:16:00.000,1.16104,1.16104,1.16104,1.16104,0.75
25.10.2021 22:17:00.000,1.16104,1.1611,1.16104,1.1611,15.56
25.10.2021 22:18:00.000,1.16111,1.16115,1.1611,1.16111,16.87
25.10.2021 22:19:00.000,1.16111,1.16111,1.16106,1.16111,22.25
25.10.2021 22:20:00.000,1.1611,1.1611,1.16108,1.1611,5.75
25.10.2021 22:21:00.000,1.16106,1.16106,1.16104,1.16104,10.2
25.10.2021 22:22:00.000,1.16104,1.16104,1.16104,1.16104,0
25.10.2021 22:23:00.000,1.16104,1.16104,1.16104,1.16104,0
25.10.2021 22:24:00.000,1.16103,1.16104,1.16103,1.16104,18.13
25.10.2021 22:25:00.000,1.16104,1.16104,1.16103,1.16104,6.69
25.10.2021 22:26:00.000,1.16104,1.16104,1.16104,1.16104,0
25.10.2021 22:27:00.000,1.16106,1.16106,1.16104,1.16104,6.5
25.10.2021 22:28:00.000,1.16106,1.16106,1.16104,1.16104,11.13
25.10.2021 22:29:00.000,1.16104,1.16104,1.161,1.161,16.07
25.10.2021 22:30:00.000,1.161,1.161,1.161,1.161,8.5
25.10.2021 22:31:00.000,1.161,1.161,1.161,1.161,0
25.10.2021 22:32:00.000,1.161,1.161,1.161,1.161,0
25.10.2021 22:33:00.000,1.16101,1.16104,1.161,1.16104,8
25.10.2021 22:34:00.000,1.16103,1.16103,1.16099,1.161,21.25
25.10.2021 22:35:00.000,1.161,1.161,1.161,1.161,1.5
25.10.2021 22:36:00.000,1.16099,1.161,1.16099,1.161,1.5
25.10.2021 22:37:00.000,1.161,1.161,1.161,1.161,0.75
25.10.2021 22:38:00.000,1.161,1.161,1.161,1.161,0
25.10.2021 22:39:00.000,1.16099,1.16099,1.16095,1.16095,3
25.10.2021 22:40:00.000,1.16094,1.16095,1.16094,1.16095,1.5
25.10.2021 22:41:00.000,1.16095,1.16095,1.16095,1.16095,0
25.10.2021 22:42:00.000,1.16094,1.16094,1.16094,1.16094,0.75
25.10.2021 22:43:00.000,1.16094,1.16094,1.16094,1.16094,0
25.10.2021 22:44:00.000,1.16093,1.16094,1.16093,1.16094,1.5
25.10.2021 22:45:00.000,1.16094,1.16094,1.16094,1.16094,0
25.10.2021 22:46:00.000,1.16094,1.16094,1.16094,1.16094,0
25.10.2021 22:47:00.000,1.16094,1.16094,1.16094,1.16094,0
25.10.2021 22:48:00.000,1.16094,1.16094,1.16094,1.16094,0
25.10.2021 22:49:00.000,1.16093,1.16095,1.16093,1.16094,6.12
25.10.2021 22:50:00.000,1.16094,1.16094,1.16094,1.16094,0
25.10.2021 22:51:00.000,1.16095,1.16095,1.16095,1.16095,0.75
25.10.2021 22:52:00.000,1.16094,1.16094,1.16093,1.16094,6.38
25.10.2021 22:53:00.000,1.16094,1.16099,1.16094,1.16094,44.11
25.10.2021 22:54:00.000,1.16094,1.16095,1.16089,1.16089,50.72
25.10.2021 22:55:00.000,1.16089,1.16089,1.16088,1.16088,29.03
25.10.2021 22:56:00.000,1.16089,1.1609,1.16087,1.16088,49.08
25.10.2021 22:57:00.000,1.16088,1.16088,1.16081,1.16081,62.41
25.10.2021 22:58:00.000,1.16081,1.16081,1.1608,1.1608,9
25.10.2021 22:59:00.000,1.1608,1.1608,1.16075,1.16077,50.6
25.10.2021 23:00:00.000,1.16078,1.16081,1.1607,1.16073,71.55
25.10.2021 23:01:00.000,1.16075,1.16075,1.16075,1.16075,16.62
25.10.2021 23:02:00.000,1.16074,1.16074,1.16069,1.1607,33.52
25.10.2021 23:03:00.000,1.16069,1.16069,1.16065,1.16066,38.07
25.10.2021 23:04:00.000,1.16065,1.16066,1.16062,1.16063,9.75
25.10.2021 23:05:00.000,1.16064,1.16071,1.16064,1.16071,6.75
25.10.2021 23:06:00.000,1.16069,1.16071,1.16069,1.1607,2.25
25.10.2021 23:07:00.000,1.1607,1.16071,1.1607,1.16071,3.75
25.10.2021 23:08:00.000,1.1607,1.16072,1.16069,1.1607,16.75
25.10.2021 23:09:00.000,1.16071,1.16072,1.16068,1.16072,3.75
25.10.2021 23:10:00.000,1.16072,1.16072,1.16072,1.16072,1.5
25.10.2021 23:11:00.000,1.16069,1.16076,1.16069,1.16072,9
25.10.2021 23:12:00.000,1.16071,1.16076,1.16071,1.16072,7.25
25.10.2021 23:13:00.000,1.16072,1.16072,1.1607,1.1607,5.75
25.10.2021 23:14:00.000,1.1607,1.1607,1.1606,1.1606,18.45
25.10.2021 23:15:00.000,1.16062,1.16062,1.16061,1.16061,1.5
25.10.2021 23:16:00.000,1.16061,1.16062,1.1606,1.16061,6.75
25.10.2021 23:17:00.000,1.16061,1.16061,1.16061,1.16061,0
25.10.2021 23:18:00.000,1.1606,1.1606,1.16058,1.16058,3.19
25.10.2021 23:19:00.000,1.16059,1.1606,1.16059,1.16059,8.81
25.10.2021 23:20:00.000,1.1606,1.1606,1.1606,1.1606,0.75
25.10.2021 23:21:00.000,1.16062,1.16063,1.1606,1.16061,20.31
25.10.2021 23:22:00.000,1.16061,1.16066,1.16061,1.16064,22.65
25.10.2021 23:23:00.000,1.16064,1.16064,1.16064,1.16064,0
25.10.2021 23:24:00.000,1.16066,1.16067,1.16065,1.16065,11.25
25.10.2021 23:25:00.000,1.16065,1.16065,1.16065,1.16065,0
25.10.2021 23:26:00.000,1.16065,1.16065,1.16065,1.16065,0
25.10.2021 23:27:00.000,1.16065,1.16065,1.16065,1.16065,0
25.10.2021 23:28:00.000,1.16065,1.16065,1.16065,1.16065,0
25.10.2021 23:29:00.000,1.16066,1.16066,1.16066,1.16066,0.75
25.10.2021 23:30:00.000,1.16067,1.16068,1.16067,1.16068,1.5
25.10.2021 23:31:00.000,1.16069,1.16076,1.16069,1.16075,14.25
25.10.2021 23:32:00.000,1.16076,1.16077,1.16076,1.16077,3
25.10.2021 23:33:00.000,1.16077,1.16077,1.16077,1.16077,0.75
25.10.2021 23:34:00.000,1.16077,1.16077,1.16077,1.16077,0
25.10.2021 23:35:00.000,1.16077,1.16078,1.16077,1.16077,2.25
25.10.2021 23:36:00.000,1.16077,1.16077,1.16077,1.16077,0
25.10.2021 23:37:00.000,1.16078,1.16078,1.16077,1.16077,2.25
25.10.2021 23:38:00.000,1.16077,1.16077,1.16077,1.16077,0
25.10.2021 23:39:00.000,1.16078,1.16081,1.16078,1.16081,5.25
25.10.2021 23:40:00.000,1.16081,1.16081,1.16081,1.16081,0
25.10.2021 23:41:00.000,1.16079,1.16081,1.16077,1.16081,5.06
25.10.2021 23:42:00.000,1.16077,1.16081,1.16077,1.16081,6.75
25.10.2021 23:43:00.000,1.16081,1.16082,1.16081,1.16081,4.5
25.10.2021 23:44:00.000,1.16082,1.16086,1.16082,1.16084,5.25
25.10.2021 23:45:00.000,1.16082,1.16085,1.1608,1.16081,12.39
25.10.2021 23:46:00.000,1.16081,1.16081,1.1608,1.1608,2.25
25.10.2021 23:47:00.000,1.16081,1.16082,1.16081,1.16082,3.75
25.10.2021 23:48:00.000,1.16083,1.16083,1.16081,1.16081,2.25
25.10.2021 23:49:00.000,1.16082,1.16086,1.16082,1.16086,4.5
25.10.2021 23:50:00.000,1.16086,1.16087,1.16083,1.16086,7.5
25.10.2021 23:51:00.000,1.16086,1.16088,1.16083,1.16086,10.69
25.10.2021 23:52:00.000,1.16083,1.16087,1.16083,1.16086,6.43
25.10.2021 23:53:00.000,1.16086,1.16086,1.16086,1.16086,0.75
25.10.2021 23:54:00.000,1.1609,1.16092,1.16084,1.16086,22.7
25.10.2021 23:55:00.000,1.16086,1.16087,1.16085,1.16086,6
25.10.2021 23:56:00.000,1.16088,1.16089,1.16084,1.16086,5.51
25.10.2021 23:57:00.000,1.16087,1.16087,1.16086,1.16087,3.26
25.10.2021 23:58:00.000,1.16087,1.16089,1.16086,1.16086,6.88
25.10.2021 23:59:00.000,1.16086,1.16087,1.16086,1.16087,4.71
26.10.2021 00:00:00.000,1.16087,1.16101,1.16087,1.16098,50.63
26.10.2021 00:01:00.000,1.16097,1.16097,1.16089,1.16093,35.83
26.10.2021 00:02:00.000,1.16092,1.16093,1.1608,1.1608,46.43
26.10.2021 00:03:00.000,1.16078,1.16079,1.16069,1.1607,46.2
26.10.2021 00:04:00.000,1.1607,1.16079,1.1607,1.16076,39.95
26.10.2021 00:05:00.000,1.16076,1.16076,1.16069,1.16071,52.73
26.10.2021 00:06:00.000,1.1607,1.1607,1.16065,1.16069,50.3
26.10.2021 00:07:00.000,1.1607,1.1607,1.16065,1.16065,37.66
26.10.2021 00:08:00.000,1.16067,1.16067,1.16059,1.1606,49.06
26.10.2021 00:09:00.000,1.1606,1.1606,1.16055,1.16055,14.03
26.10.2021 00:10:00.000,1.16057,1.1606,1.16055,1.16055,38.87
26.10.2021 00:11:00.000,1.16056,1.16056,1.16045,1.16045,49.57
26.10.2021 00:12:00.000,1.16046,1.16051,1.16045,1.16047,73.62
26.10.2021 00:13:00.000,1.16046,1.16051,1.16046,1.16051,9.07
26.10.2021 00:14:00.000,1.16051,1.16054,1.16051,1.16051,12.52
26.10.2021 00:15:00.000,1.1605,1.1606,1.1605,1.16056,109.31
26.10.2021 00:16:00.000,1.16054,1.16055,1.16032,1.16036,129.62
26.10.2021 00:17:00.000,1.16035,1.16037,1.16023,1.16025,138.6
26.10.2021 00:18:00.000,1.16025,1.16028,1.16019,1.1602,88.51
26.10.2021 00:19:00.000,1.16021,1.16025,1.16021,1.16022,35.52
26.10.2021 00:20:00.000,1.16024,1.16027,1.16015,1.16015,89.88
26.10.2021 00:21:00.000,1.16013,1.16015,1.15996,1.15998,154.02
26.10.2021 00:22:00.000,1.15996,1.16005,1.15995,1.16003,68.26
26.10.2021 00:23:00.000,1.16004,1.1601,1.16003,1.16007,60.17
26.10.2021 00:24:00.000,1.16008,1.16011,1.16003,1.16011,32.06
26.10.2021 00:25:00.000,1.1601,1.1601,1.15996,1.15996,56.65
26.10.2021 00:26:00.000,1.15995,1.16,1.15994,1.16,140.22
26.10.2021 00:27:00.000,1.15999,1.16,1.15998,1.16,9.21
26.10.2021 00:28:00.000,1.16002,1.16002,1.15999,1.16001,35.36
26.10.2021 00:29:00.000,1.15999,1.16001,1.15998,1.16001,19.22
26.10.2021 00:30:00.000,1.16,1.16,1.15997,1.15997,5.84
26.10.2021 00:31:00.000,1.15997,1.15997,1.15989,1.15992,85.13
26.10.2021 00:32:00.000,1.1599,1.15996,1.15989,1.15996,44.65
26.10.2021 00:33:00.000,1.15996,1.15996,1.15992,1.15992,13.57
26.10.2021 00:34:00.000,1.15993,1.15996,1.15993,1.15996,13.5
26.10.2021 00:35:00.000,1.15996,1.16,1.15995,1.15995,35.32
26.10.2021 00:36:00.000,1.15996,1.16001,1.15996,1.16001,7.46
26.10.2021 00:37:00.000,1.16002,1.16011,1.16002,1.16009,37.3
26.10.2021 00:38:00.000,1.1601,1.16011,1.16008,1.16009,14
26.10.2021 00:39:00.000,1.16007,1.16012,1.16006,1.16011,13.13
26.10.2021 00:40:00.000,1.1601,1.16012,1.16009,1.1601,20
26.10.2021 00:41:00.000,1.16009,1.16012,1.16009,1.16012,12.19
26.10.2021 00:42:00.000,1.16015,1.16025,1.16015,1.16024,19.31
26.10.2021 00:43:00.000,1.16022,1.16028,1.1602,1.16027,16.65
26.10.2021 00:44:00.000,1.16027,1.16027,1.16022,1.16022,14.25
26.10.2021 00:45:00.000,1.1602,1.16022,1.1602,1.16022,23.82
26.10.2021 00:46:00.000,1.16025,1.16032,1.16025,1.16032,13.59
26.10.2021 00:47:00.000,1.1603,1.1603,1.16028,1.16029,6.52
26.10.2021 00:48:00.000,1.16031,1.16031,1.16027,1.16027,18.82
26.10.2021 00:49:00.000,1.16028,1.16041,1.16027,1.1604,49.36
26.10.2021 00:50:00.000,1.1604,1.16041,1.16031,1.16033,52.02
26.10.2021 00:51:00.000,1.16031,1.16035,1.1603,1.1603,73.71
26.10.2021 00:52:00.000,1.16031,1.16032,1.16027,1.1603,23.27
26.10.2021 00:53:00.000,1.16029,1.16036,1.16025,1.16036,119.56
26.10.2021 00:54:00.000,1.16035,1.16036,1.1602,1.16024,105.7
26.10.2021 00:55:00.000,1.16022,1.1604,1.16016,1.1604,121.28
26.10.2021 00:56:00.000,1.16039,1.16039,1.16035,1.16035,35.05
26.10.2021 00:57:00.000,1.16035,1.16037,1.16034,1.16035,43.43
26.10.2021 00:58:00.000,1.16036,1.16041,1.16035,1.16041,11.72
26.10.2021 00:59:00.000,1.1604,1.16041,1.16039,1.1604,22.93
26.10.2021 01:00:00.000,1.16039,1.1604,1.16021,1.16021,156.8
26.10.2021 01:01:00.000,1.16022,1.16028,1.1602,1.16021,102.16
26.10.2021 01:02:00.000,1.16023,1.16031,1.16023,1.1603,85.22
26.10.2021 01:03:00.000,1.16029,1.16039,1.16025,1.16037,59.56
26.10.2021 01:04:00.000,1.16038,1.16047,1.16038,1.16046,26.25
26.10.2021 01:05:00.000,1.16046,1.16055,1.16044,1.16049,39.56
26.10.2021 01:06:00.000,1.16049,1.16049,1.16033,1.16034,93.93
26.10.2021 01:07:00.000,1.16034,1.1604,1.16033,1.1604,86.61
26.10.2021 01:08:00.000,1.1604,1.16046,1.1604,1.16042,8.42
26.10.2021 01:09:00.000,1.16042,1.16049,1.16042,1.16044,37.04
26.10.2021 01:10:00.000,1.16043,1.16049,1.16043,1.16049,27.12
26.10.2021 01:11:00.000,1.1605,1.16052,1.16042,1.16046,40.12
26.10.2021 01:12:00.000,1.16044,1.16051,1.16044,1.1605,26.09
26.10.2021 01:13:00.000,1.1605,1.16066,1.1605,1.16061,44.32
26.10.2021 01:14:00.000,1.16061,1.16077,1.16061,1.16066,61.21
26.10.2021 01:15:00.000,1.16067,1.16072,1.16065,1.1607,28.72
26.10.2021 01:16:00.000,1.1607,1.16085,1.1607,1.1608,49.8
26.10.2021 01:17:00.000,1.16078,1.16078,1.16071,1.16072,17.24
26.10.2021 01:18:00.000,1.16073,1.16081,1.16073,1.16077,26.24
26.10.2021 01:19:00.000,1.16075,1.16081,1.16074,1.16076,27.45
26.10.2021 01:20:00.000,1.16077,1.16086,1.16073,1.16086,34.39
26.10.2021 01:21:00.000,1.16086,1.16096,1.16086,1.1609,32.73
26.10.2021 01:22:00.000,1.16091,1.16091,1.16087,1.16091,23.06
26.10.2021 01:23:00.000,1.16091,1.16091,1.16079,1.1608,44.71
26.10.2021 01:24:00.000,1.16081,1.16085,1.16076,1.16077,41.71
26.10.2021 01:25:00.000,1.16077,1.16086,1.16077,1.16081,16.55
26.10.2021 01:26:00.000,1.1608,1.1608,1.16069,1.16069,27.4
26.10.2021 01:27:00.000,1.16069,1.1607,1.16065,1.16066,19.08
26.10.2021 01:28:00.000,1.16066,1.16076,1.16066,1.16066,40.15
26.10.2021 01:29:00.000,1.16066,1.16073,1.16066,1.16073,19.75
26.10.2021 01:30:00.000,1.16073,1.16073,1.16061,1.16061,33.05
26.10.2021 01:31:00.000,1.16061,1.16061,1.16055,1.16056,29.39
